"software","version","date","time","study_name","model_number","subgroup","model_type","physical_construct","cognitive_construct","physical_measure","cognitive_measure","converged","subject_count","wave_count","datapoint_count","parameter_count","LL","aic","bic","adj_bic","aaic","output_file","data_file","pc_TAU_00","pc_TAU_00_se","pc_TAU_00_pval","pc_TAU_11","pc_TAU_11_se","pc_TAU_11_pval","pc_TAU_01","pc_TAU_01_se","pc_TAU_01_pval","pc_TAU_10","pc_TAU_10_se","pc_TAU_10_pval","pc_SIGMA","pc_SIGMA_se","pc_SIGMA_pval","pp_TAU_00","pp_TAU_00_se","pp_TAU_00_pval","pp_TAU_11","pp_TAU_11_se","pp_TAU_11_pval","pp_TAU_01","pp_TAU_01_se","pp_TAU_01_pval","p_SIGMA","p_SIGMA_se","p_SIGMA_pval","cc_TAU_00","cc_TAU_00_se","cc_TAU_00_pval","cc_TAU_11","cc_TAU_11_se","cc_TAU_11_pval","cc_TAU_10","cc_TAU_10_se","cc_TAU_10_pval","c_SIGMA","c_SIGMA_se","c_SIGMA_pval","p_GAMMA_00","p_GAMMA_00_se","p_GAMMA_00_pval","p_GAMMA_10","p_GAMMA_10_se","p_GAMMA_10_pval","c_GAMMA_00","c_GAMMA_00_se","c_GAMMA_00_pval","c_GAMMA_10","c_GAMMA_10_se","c_GAMMA_10_pval"
"Mplus VERSION 7.3","0.1","03/05/2015"," 9:07 AM","eas","b1","male","aehplus","pulmonary","knowledge","pek","information",TRUE,72,7,NA,41,-2004.649,4091.297,4184.641,4055.464,4206.097,"b1_male_aehplus_pulmonary_knowledge_pek_information.out"," C:\Users\Andrea Zammit\Desktop\EASMaster.csv",-14.078,157.86,0.929,-0.371,8.911,0.967,6.989,35.945,0.846,14.336,42.153,0.734,-2.177,26.482,0.934,12054.631,6278.083,0.055,220.483,564.34,0.696,-728.764,1669.246,0.662,4334.897,1126.443,0,5.443,6.372,0.393,0.021,0.332,0.95,0.11,0.974,0.91,5.242,1.021,0,447.389,106.373,0,-30.999,36.606,0.397,17.502,3.952,0,-0.623,1.66,0.707
"Mplus VERSION 7.3","0.1","03/03/2015"," 2:24 PM","eas","b1","male","aehplus","pulmonary","knowledge","pek","waisvocab",TRUE,72,8,NA,41,-2616.091,5314.182,5407.526,5278.349,5428.982,"b1_male_aehplus_pulmonary_knowledge_pek_waisvocab.out"," C:\Users\Andrea Zammit\Desktop\EASMaster.csv",49.218,250.538,0.844,8.605,17.232,0.618,-31.186,59.245,0.599,4.088,119.011,0.973,-15.443,85.668,0.857,12197.735,7171.951,0.089,263.275,549.053,0.632,-808.827,1718.692,0.638,4200.7,882.343,0,45.907,31.621,0.147,0.373,1.613,0.817,-1.387,7.308,0.849,40.29,4.76,0,439.953,96.408,0,-26.023,36.636,0.478,34.079,7.028,0,1.425,2.104,0.498
"Mplus VERSION 7.3","0.1","03/03/2015"," 9:40 AM","eas","b1","male","aehplus","pulmonary","memory","pek","digitspantotal",TRUE,72,8,NA,40,-2179.91,4439.82,4530.887,4404.86,4545.6264516129,"b1_male_aehplus_pulmonary_memory_pek_digitspantotal.out"," C:\Users\Andrea Zammit\Desktop\EASMaster.csv",-65.863,134.496,0.624,-3.429,5.197,0.509,7.063,23.538,0.764,47.376,50.319,0.346,NA,NA,NA,11991.9,6667.087,0.072,339.736,617.473,0.582,-837.36,1558.388,0.591,4190.367,641.739,0,10.322,3.654,0.005,0.044,0.069,0.524,-0.476,0.596,0.425,2.614,0.424,0,458.593,85.272,0,-38.203,31.798,0.23,12.892,3.398,0,-0.097,0.644,0.88
"Mplus VERSION 7.3","0.1","03/05/2015"," 8:33 AM","eas","b1","male","aehplus","pulmonary","memory","pek","logicalmemorytotal",TRUE,72,8,NA,41,-2454.413,4990.827,5084.17,4954.993,5105.627,"b1_male_aehplus_pulmonary_memory_pek_logicalmemorytotal.out"," C:\Users\Andrea Zammit\Desktop\EASMaster.csv",-156.163,199.428,0.434,1.977,7.964,0.804,4.314,51.87,0.934,28.714,70.602,0.684,5.851,45.17,0.897,12009.673,7889.164,0.128,232.762,608.063,0.702,-746.152,1816.408,0.681,4296.056,1081.797,0,25.723,11.674,0.028,0.101,0.442,0.819,-0.489,2.407,0.839,14.529,2.722,0,448.486,94.847,0,-31.061,42.981,0.47,15.649,5.547,0.005,1.6,1.145,0.162
"Mplus VERSION 7.3","0.1","03/02/2015"," 3:12 PM","eas","b1","male","aehplus","pulmonary","reasoning","pek","block",TRUE,72,8,NA,40,-2534.588,5149.176,5240.242,5114.216,5254.9824516129,"b1_male_aehplus_pulmonary_reasoning_pek_block.out"," C:\Users\Andrea Zammit\Desktop\EASMaster.csv",-151.049,318.216,0.635,-0.937,11.859,0.937,1.965,53.674,0.971,78.642,68.67,0.252,NA,NA,NA,12715.932,6475.545,0.05,202.378,384.887,0.599,-910.276,1288.742,0.48,4539.176,777.207,0,42.033,20.366,0.039,0.024,0.576,0.967,-0.588,3.138,0.851,23.737,2.831,0,453.342,91.207,0,-33.839,25.588,0.186,24.236,7.887,0.002,1.393,1.809,0.441
"Mplus VERSION 7.3","0.1","03/03/2015"," 8:16 AM","eas","b1","male","aehplus","pulmonary","speed","pek","digitsymbol",TRUE,72,6,NA,40,-2416.929,4913.858,5004.925,4878.899,5019.6644516129,"b1_male_aehplus_pulmonary_speed_pek_digitsymbol.out"," C:\Users\Andrea Zammit\Desktop\EASMaster.csv",1.772,291.198,0.995,-4.005,18.623,0.83,25.001,77.315,0.746,28.114,76.758,0.714,NA,NA,NA,10668.527,5589.259,0.056,140.176,457.691,0.759,-362.105,1391.703,0.795,4617.067,897.507,0,69.574,33.571,0.038,1.855,1.536,0.227,-0.085,5.572,0.988,24.276,3.974,0,443.043,89.16,0,-27.85,37.42,0.457,40.937,7.35,0,0.486,2.22,0.827
"Mplus VERSION 7.3","0.1","03/02/2015"," 8:35 AM","eas","b1","male","age","pulmonary","executive","pek","trailsB",TRUE,368,9,NA,20,-8271.336,16582.673,16660.834,16597.382,16585.0937492795,"b1_male_age_pulmonary_executive_pek_trailsB.out"," C:\Users\Andrea Zammit\Desktop\EASMaster.csv",-29.316,1448.139,0.984,24.426,26.744,0.361,-216.537,167.742,0.197,-182.835,366.398,0.618,NA,NA,NA,12069.469,3352.472,0,179.68,95.969,0.061,-677.385,439.723,0.123,4815.829,335.347,0,3960.793,617.881,0,32.857,12.914,0.011,-130.289,78.6,0.097,1557.091,55.219,0,457.849,28.694,0,-16.736,8.809,0.057,133.753,9.391,0,1.013,1.968,0.607
"Mplus VERSION 7.3","0.1","03/04/2015"," 1:40 PM","eas","b1","male","age","pulmonary","fluency","pek","bostonnaming",TRUE,376,8,NA,21,-4559.983,9161.966,9244.487,9177.859,9164.57616949153,"b1_male_age_pulmonary_fluency_pek_bostonnaming.out"," C:\Users\Andrea Zammit\Desktop\EASMaster.csv",11.457,65.605,0.861,-0.643,1.143,0.574,6.054,5.97,0.311,12.548,15.366,0.414,3.777,6.806,0.579,12427.196,3353.447,0,255.523,140.799,0.07,-889.112,517.952,0.086,4863.657,397.075,0,4.56,0.556,0,0.007,0.019,0.711,0.023,0.101,0.819,1.958,0.102,0,451.234,32.786,0,-16.42,9.876,0.096,12.068,0.282,0,-0.025,0.071,0.726
"Mplus VERSION 7.3","0.1","03/04/2015","12:52 PM","eas","b1","male","age","pulmonary","fluency","pek","category",TRUE,376,9,NA,21,-6019.206,12080.413,12162.934,12096.306,12083.0231694915,"b1_male_age_pulmonary_fluency_pek_category.out"," C:\Users\Andrea Zammit\Desktop\EASMaster.csv",-192.972,183.133,0.292,-3.342,5.658,0.555,33.068,30.717,0.282,26.998,39.112,0.49,10.83,26.656,0.685,12398.097,3207.415,0,213.693,123.783,0.084,-803.872,490.332,0.101,4749.156,399.696,0,70.827,7.15,0,0.678,0.231,0.003,-4.096,1.112,0,20.944,1.143,0,468.521,28.867,0,-17.28,8.684,0.047,37.035,0.964,0,-0.264,0.232,0.256
"Mplus VERSION 7.3","0.1","03/03/2015","10:58 AM","eas","b1","male","age","pulmonary","fluency","pek","fas",TRUE,358,9,NA,20,-6114.612,12269.224,12346.835,12283.385,12271.7165816024,"b1_male_age_pulmonary_fluency_pek_fas.out"," C:\Users\Andrea Zammit\Desktop\EASMaster.csv",101.322,221.468,0.647,-3.079,4.873,0.528,31.826,22.183,0.151,5.465,43.951,0.901,NA,NA,NA,12415.666,3154.233,0,221.944,115.325,0.054,-832.92,434.379,0.055,4751.107,348.845,0,137.409,13.551,0,0.375,0.283,0.185,-1.612,1.931,0.404,29.873,1.386,0,455.099,30.117,0,-15.652,8.23,0.057,31.443,1.435,0,0.225,0.231,0.33
"Mplus VERSION 7.3","0.1","03/03/2015"," 2:45 PM","eas","b1","male","age","pulmonary","global","pek","mmse",TRUE,383,7,NA,21,-4069.396,8180.791,8263.7,8197.07,8183.3505567867,"b1_male_age_pulmonary_global_pek_mmse.out"," C:\Users\Andrea Zammit\Desktop\EASMaster.csv",-16.282,54.565,0.765,1.32,1.518,0.384,-3.196,6.724,0.635,4.951,14.103,0.726,1.048,6.41,0.87,13035.167,3715.51,0,299.81,177.703,0.092,-1064.453,652.999,0.103,4949.952,385.925,0,1.819,0.235,0,0.01,0.009,0.24,-0.027,0.054,0.622,0.983,0.034,0,461.363,35.92,0,-15.371,11.582,0.184,26.17,0.196,0,0.109,0.058,0.059
"Mplus VERSION 7.3","0.1","03/05/2015"," 9:12 AM","eas","b1","male","age","pulmonary","knowledge","pek","information",TRUE,353,7,NA,21,-4784.523,9611.047,9692.243,9625.622,9613.8385407855,"b1_male_age_pulmonary_knowledge_pek_information.out"," C:\Users\Andrea Zammit\Desktop\EASMaster.csv",-28.69,107.071,0.789,-6.869,5.499,0.212,27.108,25.217,0.282,40.075,30.489,0.189,2.917,13.935,0.834,13234.511,3420.434,0,333.713,179.528,0.063,-1141.667,656.992,0.082,4922.879,362.549,0,18.215,2.426,0,0.268,0.104,0.01,-0.239,0.416,0.564,6.618,0.294,0,453.364,31.471,0,-17.131,10.497,0.103,22.562,0.525,0,-0.636,0.181,0
"Mplus VERSION 7.3","0.1","03/03/2015"," 2:19 PM","eas","b1","male","age","pulmonary","knowledge","pek","waisvocab",TRUE,358,8,NA,21,-6010.456,12062.912,12144.403,12077.781,12065.662,"b1_male_age_pulmonary_knowledge_pek_waisvocab.out"," C:\Users\Andrea Zammit\Desktop\EASMaster.csv",83.61,226.122,0.712,-3.128,6.477,0.629,33.106,25.746,0.198,11.199,47.253,0.813,-9.096,37.712,0.809,12389.602,3144.531,0,233.004,130.3,0.074,-848.326,457.64,0.064,4864.664,369.3,0,137.37,13.792,0,0.429,0.34,0.206,-1.74,2.08,0.403,29.818,1.485,0,452.296,31.459,0,-14.512,8.878,0.102,31.314,1.444,0,0.289,0.255,0.257
"Mplus VERSION 7.3","0.1","03/03/2015"," 9:57 AM","eas","b1","male","age","pulmonary","memory","pek","digitspantotal",TRUE,379,8,NA,20,-4879.91,9799.82,9878.571,9815.115,9802.16636871508,"b1_male_age_pulmonary_memory_pek_digitspantotal.out"," C:\Users\Andrea Zammit\Desktop\EASMaster.csv",-59.403,79.551,0.455,-1.185,2.074,0.568,5.07,9.574,0.596,35,17.354,0.044,NA,NA,NA,12477.443,3116.655,0,258.021,131.594,0.05,-887.479,468.961,0.058,4847.301,360.409,0,12.469,1.249,0,0.02,0.025,0.422,-0.339,0.192,0.078,3.1,0.171,0,460.595,29.492,0,-16.421,9.142,0.072,13.761,0.389,0,0.188,0.081,0.019
"Mplus VERSION 7.3","0.1","03/05/2015"," 8:25 AM","eas","b1","male","age","pulmonary","memory","pek","logicalmemorytotal",TRUE,349,9,NA,21,-5513.884,11069.768,11150.725,11084.106,11072.5936880734,"b1_male_age_pulmonary_memory_pek_logicalmemorytotal.out"," C:\Users\Andrea Zammit\Desktop\EASMaster.csv",-108.862,101.266,0.282,2.229,4.426,0.615,-0.941,21.235,0.965,22.619,26.316,0.39,19.463,21.683,0.369,12432.16,3594.632,0.001,223.636,123.605,0.07,-808.252,501.695,0.107,4724.264,365.625,0,36.767,4.685,0,0.293,0.155,0.059,-0.946,0.896,0.291,14.754,0.859,0,467.11,29.382,0,-16.992,9.695,0.08,20.846,0.78,0,0.603,0.242,0.013
"Mplus VERSION 7.3","0.1","02/27/2015"," 5:46 AM","eas","b1","male","age","pulmonary","reasoning","pek","block",TRUE,350,9,NA,21,-5823.453,11688.907,11769.923,11703.304,11691.7240731707,"b1_male_age_pulmonary_reasoning_pek_block.out"," C:\Users\Andrea Zammit\Desktop\EASMaster.csv",-121.039,129.478,0.35,-0.181,3.418,0.958,-3.145,16.499,0.849,46.967,28.824,0.103,12.12,23.051,0.599,12359.035,3052.885,0,207.162,117.484,0.078,-764.023,620.003,0.218,4752.718,843.492,0,76.032,7.665,0,0.097,0.111,0.386,-1.925,1.002,0.055,22.36,1.513,0,471.151,28.022,0,-19.11,5.265,0,20.587,1.012,0,0.884,0.17,0
"Mplus VERSION 7.3","0.1","03/03/2015"," 7:45 AM","eas","b1","male","age","pulmonary","speed","pek","digitsymbol",TRUE,377,9,NA,20,-6301.947,12643.894,12722.539,12659.084,12646.2535505618,"b1_male_age_pulmonary_speed_pek_digitsymbol.out"," C:\Users\Andrea Zammit\Desktop\EASMaster.csv",199.203,275.745,0.47,2.286,6.173,0.711,6.71,34.072,0.844,-7.827,62.01,0.9,NA,NA,NA,12664.954,3255.395,0,234.264,124.275,0.059,-870.422,455.758,0.056,4723.537,336.983,0,156.192,16.543,0,1.437,0.382,0,-3.578,2.398,0.136,28.871,1.36,0,451.753,33.221,0,-15.3,9.555,0.109,39.502,1.32,0,0.472,0.334,0.158
"Mplus VERSION 7.3","0.1","03/02/2015"," 2:15 PM","eas","b1","male","full","pulmonary","executive","pek","trailsb",TRUE,72,8,NA,44,-3271.559,6631.118,6731.292,6592.663,6777.78466666667,"b1_male_full_pulmonary_executive_pek_trailsb.out"," C:\Users\Andrea Zammit\Desktop\EASMaster.csv",917.031,1643.109,0.577,13.972,128.88,0.914,-334.676,358.964,0.351,-83.61,576.454,0.885,NA,NA,NA,11792.854,5829.033,0.043,229.624,560.614,0.682,-732.551,1592.024,0.645,4285.028,623.693,0,1584.358,815.756,0.052,18.501,41.264,0.654,-84.372,191.032,0.659,1655.97,170.152,0,469.165,136.078,0.001,-29.997,42.001,0.475,160.068,66.195,0.016,3.023,17.59,0.864
"Mplus VERSION 7.3","0.1","03/04/2015"," 1:30 PM","eas","b1","male","full","pulmonary","fluency","pek","bostonnaming",TRUE,72,8,NA,45,-2091.767,4273.535,4375.985,4234.205,4432.76576923077,"b1_male_full_pulmonary_fluency_pek_bostonnaming.out"," C:\Users\Andrea Zammit\Desktop\EASMaster.csv",-13.686,82.205,0.868,0.499,6.279,0.937,9.124,19.192,0.634,5.615,19.95,0.778,5.181,22.949,0.821,11875.941,6791.898,0.08,281.251,563.054,0.617,-837.194,1616.18,0.604,4226.312,1138.011,0,1.793,1.61,0.265,0.026,0.052,0.621,0.149,0.253,0.556,1.584,0.232,0,462.792,131.355,0,-25.053,44.015,0.569,10.831,1.727,0,0.358,0.436,0.412
"Mplus VERSION 7.3","0.1","03/04/2015"," 1:02 PM","eas","b1","male","full","pulmonary","fluency","pek","category",TRUE,72,8,NA,45,-2519.698,5129.396,5231.846,5090.066,5288.62676923077,"b1_male_full_pulmonary_fluency_pek_category.out"," C:\Users\Andrea Zammit\Desktop\EASMaster.csv",-184.919,357.4,0.605,3.239,13.622,0.812,27.203,76.842,0.723,-31.212,120.06,0.795,33.502,51.286,0.514,11558.508,5727.987,0.044,223.429,481.851,0.643,-680.062,1086.517,0.531,4349.96,997.791,0,62.985,24.87,0.011,0.868,1.273,0.495,-5.467,5.615,0.33,20.394,4.321,0,475.314,167.826,0.005,-33.988,46.108,0.461,31.667,8.773,0,0.768,2.167,0.723
"Mplus VERSION 7.3","0.1","03/03/2015","12:36 PM","eas","b1","male","full","pulmonary","fluency","pek","fas",TRUE,72,8,NA,45,-2578.514,5247.028,5349.478,5207.698,5406.25876923077,"b1_male_full_pulmonary_fluency_pek_fas.out"," C:\Users\Andrea Zammit\Desktop\EASMaster.csv",-123.896,480.428,0.796,-7.029,22.389,0.754,62.048,72.076,0.389,36.091,128.44,0.779,11.08,84.346,0.895,12054.782,6521.225,0.065,271.476,522.642,0.603,-831.732,1597.526,0.603,4206.605,845.456,0,96.537,40.947,0.018,0.468,0.821,0.569,-0.195,6.977,0.978,24.906,4.489,0,461.013,158.836,0.004,-25.447,50.447,0.614,27.828,8.075,0.001,0.98,1.595,0.539
"Mplus VERSION 7.3","0.1","03/03/2015"," 2:39 PM","eas","b1","male","full","pulmonary","global","pek","mmse",TRUE,72,7,NA,45,-1892.886,3875.773,3978.223,3836.443,4035.00376923077,"b1_male_full_pulmonary_global_pek_mmse.out"," C:\Users\Andrea Zammit\Desktop\EASMaster.csv",1.553,44.87,0.972,1.844,4.432,0.677,-8.339,14.664,0.57,1.752,12.522,0.889,4.467,10.779,0.679,12550.756,9676.105,0.195,309.525,600.01,0.606,-1034.239,2148.01,0.63,4263.814,790.169,0,0.28,0.5,0.575,0.014,0.042,0.743,0.024,0.126,0.85,0.66,0.143,0,460.847,151.304,0.002,-25.102,56.614,0.657,26.739,0.898,0,0.038,0.343,0.912
"Mplus VERSION 7.3","0.1","03/05/2015"," 9:01 AM","eas","b1","male","full","pulmonary","knowledge","pek","information",TRUE,72,7,NA,45,-2003.446,4096.893,4199.343,4057.563,4256.12376923077,"b1_male_full_pulmonary_knowledge_pek_information.out"," C:\Users\Andrea Zammit\Desktop\EASMaster.csv",-11.664,185.754,0.95,-0.346,10.588,0.974,4.321,44.305,0.922,14.836,40.48,0.714,-1.915,30.412,0.95,11814.723,6353.509,0.063,225.848,624.932,0.718,-737.591,1706.025,0.665,4331.991,1283.11,0.001,5.378,6.495,0.408,0.02,0.355,0.955,0.13,1.078,0.904,5.203,1.085,0,467.635,155.319,0.003,-29.365,41.679,0.481,17.052,4.479,0,-0.385,1.739,0.825
"Mplus VERSION 7.3","0.1","03/03/2015"," 2:27 PM","eas","b1","male","full","pulmonary","knowledge","pek","waisvocab",TRUE,72,8,NA,45,-2615.248,5320.497,5422.947,5281.167,5479.72776923077,"b1_male_full_pulmonary_knowledge_pek_waisvocab.out"," C:\Users\Andrea Zammit\Desktop\EASMaster.csv",49.334,260.916,0.85,8.381,17.531,0.633,-30.277,60.812,0.619,5.69,124.688,0.964,-16.424,93.855,0.861,11894.627,7094.663,0.094,265.025,583.823,0.65,-796.178,1855.514,0.668,4204.519,927.445,0,46.359,34.184,0.175,0.368,1.627,0.821,-1.502,7.718,0.846,40.307,4.983,0,462.358,141.118,0.001,-25.638,44.713,0.566,34.231,7.896,0,1.21,2.422,0.617
"Mplus VERSION 7.3","0.1","03/03/2015"," 9:37 AM","eas","b1","male","full","pulmonary","memory","pek","digitspantotal",TRUE,72,8,NA,44,-2177.509,4443.017,4543.191,4404.562,4589.68366666667,"b1_male_full_pulmonary_memory_pek_digitspantotal.out"," C:\Users\Andrea Zammit\Desktop\EASMaster.csv",-70.019,139.375,0.615,-3.423,5.127,0.504,8.066,21.74,0.711,46.703,53.156,0.38,NA,NA,NA,11831.77,6962.982,0.089,336.875,683.527,0.622,-849.226,1726.387,0.623,4185.63,693.488,0,10.294,3.76,0.006,0.041,0.104,0.693,-0.466,0.698,0.504,2.591,0.419,0,481.081,129.186,0,-38.671,40.033,0.334,13.674,3.652,0,-0.301,0.743,0.685
"Mplus VERSION 7.3","0.1","03/05/2015"," 8:34 AM","eas","b1","male","full","pulmonary","memory","pek","logicalmemorytotal",TRUE,72,8,NA,45,-2453.575,4997.149,5099.599,4957.82,5156.37976923077,"b1_male_full_pulmonary_memory_pek_logicalmemorytotal.out"," C:\Users\Andrea Zammit\Desktop\EASMaster.csv",-151.989,220.393,0.49,2.095,9.579,0.827,3.192,55.668,0.954,29.813,80.391,0.711,5.393,48.518,0.911,11769.829,7779.968,0.13,240.905,640.725,0.707,-759.769,1989.331,0.703,4290.662,1188.374,0,25.417,12.285,0.039,0.098,0.45,0.827,-0.434,2.586,0.867,14.521,2.947,0,469.237,126.355,0,-29.535,48.24,0.54,14.947,5.836,0.01,1.723,1.234,0.163
"Mplus VERSION 7.3","0.1","03/02/2015"," 3:10 PM","eas","b1","male","full","pulmonary","reasoning","pek","block",TRUE,72,8,NA,44,-2530.914,5149.829,5250.002,5111.373,5296.49566666667,"b1_male_full_pulmonary_reasoning_pek_block.out"," C:\Users\Andrea Zammit\Desktop\EASMaster.csv",-135.807,350.292,0.698,-1.781,14.548,0.903,3.856,59.45,0.948,83.202,81.332,0.306,NA,NA,NA,12334.745,5392.883,0.022,219.074,394.536,0.579,-890.639,1164.352,0.444,4519.388,914.793,0,41.294,22.982,0.072,0.036,0.735,0.961,-0.938,3.915,0.811,23.71,3.288,0,475.121,133.208,0,-32.799,33.935,0.334,22.521,8.535,0.008,1.146,1.601,0.474
"Mplus VERSION 7.3","0.1","03/03/2015"," 8:13 AM","eas","b1","male","full","pulmonary","speed","pek","digitsymbol",TRUE,72,6,NA,44,-2416.171,4920.342,5020.516,4881.887,5067.00866666667,"b1_male_full_pulmonary_speed_pek_digitsymbol.out"," C:\Users\Andrea Zammit\Desktop\EASMaster.csv",-2.05,321.061,0.995,-3.749,21.209,0.86,24.49,85.749,0.775,33.019,87.325,0.705,NA,NA,NA,10430.388,5790.355,0.072,143.81,485.545,0.767,-372.917,1482.393,0.801,4624.422,907.591,0,69.507,34.371,0.043,1.856,1.782,0.298,-0.082,5.92,0.989,24.275,4.318,0,464.691,143.138,0.001,-26.879,47.08,0.568,40.512,8.318,0,0.507,2.243,0.821
"Mplus VERSION 7.3","0.1","02/24/2015","10:09 AM","eas","u0","female","empty","pulmonary","noCog","pek","noCogSpec",TRUE,217,9,NA,3,-3742.569,7491.138,7501.278,7491.772,7491.25067605634,"u0_female_empty_pulmonary_noCog_pek_noCogSpec.out"," C:\Users\Andrea Zammit\Desktop\EASMaster.csv",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3737.326,430.381,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mplus VERSION 7.3","0.1","02/24/2015","10:10 AM","eas","u0","male","empty","pulmonary","noCog","pek","noCogSpec",TRUE,217,9,NA,3,-3742.569,7491.138,7501.278,7491.772,7491.25067605634,"u0_male_empty_pulmonary_noCog_pek_noCogSpec.out"," C:\Users\Andrea Zammit\Desktop\EASMaster.csv",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3737.326,430.381,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mplus VERSION 7.3","0.1","02/27/2015"," 4:21 AM","eas","u1","female","ae","pulmonary","noCog","pek","noCogSpec",TRUE,217,9,NA,10,-3607.887,7235.775,7269.574,7237.885,7236.84296116505,"u1_female_ae_pulmonary_noCog_pek_noCogSpec.out"," C:\Users\Andrea Zammit\Desktop\EASMaster.csv",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5331.954,762.284,0,116.424,37.516,0.002,-459.232,164.221,0.005,1689.359,385.306,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,317.596,17.193,0,-12.295,4.2,0.003,NA,NA,NA,NA,NA,NA
"Mplus VERSION 7.3","0.1","02/27/2015"," 5:50 AM","eas","u1","female","aeh","pulmonary","noCog","pek","noCogSpec",TRUE,150,8,NA,12,-2463.747,4951.494,4987.622,4949.644,4953.77137226277,"u1_female_aeh_pulmonary_noCog_pek_noCogSpec.out"," C:\Users\Andrea Zammit\Desktop\EASMaster.csv",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4815.143,808.712,0,46.401,32.326,0.151,-324.446,177.234,0.067,1701.132,503.692,0.001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,333.087,18.031,0,-26.413,3.937,0,NA,NA,NA,NA,NA,NA
"Mplus VERSION 7.3","0.1","02/27/2015"," 7:22 AM","eas","u1","female","aehplus","pulmonary","noCog","pek","noCogSpec",TRUE,150,8,NA,18,-2453.589,4943.179,4997.37,4940.403,4948.4003740458,"u1_female_aehplus_pulmonary_noCog_pek_noCogSpec.out"," C:\Users\Andrea Zammit\Desktop\EASMaster.csv",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4216.327,802.325,0,32.707,31.293,0.296,-263.257,166.49,0.114,1701.766,501.121,0.001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1100.032,413.972,0.008,-40.199,69.606,0.564,NA,NA,NA,NA,NA,NA
"Mplus VERSION 7.3","0.1","02/24/2015","10:56 AM","eas","u1","female","age","pulmonary","noCog","pek","noCogSpec",TRUE,217,9,NA,8,-3608.299,7232.598,7259.637,7234.286,7233.29030769231,"u1_female_age_pulmonary_noCog_pek_noCogSpec.out"," C:\Users\Andrea Zammit\Desktop\EASMaster.csv",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5364.97,768.572,0,118.948,38.882,0.002,-472.758,169.123,0.005,1692.683,385.475,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,322.922,12.406,0,-15.027,2.703,0,NA,NA,NA,NA,NA,NA
"Mplus VERSION 7.3","0.1","03/02/2015"," 3:22 PM","eas","u1","female","full","pulmonary","noCog","pek","noCogSpec",TRUE,150,8,NA,20,-2457.917,4955.835,5016.047,4952.751,4962.34662790698,"u1_female_full_pulmonary_noCog_pek_noCogSpec.out"," C:\Users\Andrea Zammit\Desktop\EASMaster.csv",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4627.765,965.236,0,38.125,26.119,0.144,-304.659,117.211,0.009,1689.413,82.817,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,339.589,23.512,0,-27.135,5.62,0,NA,NA,NA,NA,NA,NA
"Mplus VERSION 7.3","0.1","02/27/2015"," 4:25 AM","eas","u1","male","ae","pulmonary","noCog","pek","noCogSpec",TRUE,122,9,NA,10,-2297.602,4615.203,4643.244,4611.626,4617.18498198198,"u1_male_ae_pulmonary_noCog_pek_noCogSpec.out"," C:\Users\Andrea Zammit\Desktop\EASMaster.csv",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12494.586,3025.05,0,220.987,117.611,0.06,-837.017,609.118,0.169,4734.863,837.451,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,454.517,40.424,0,-17.891,9.029,0.048,NA,NA,NA,NA,NA,NA
"Mplus VERSION 7.3","0.1","02/27/2015"," 5:55 AM","eas","u1","male","aeh","pulmonary","noCog","pek","noCogSpec",TRUE,72,8,NA,12,-1434.131,2892.262,2919.582,2881.774,2897.55013559322,"u1_male_aeh_pulmonary_noCog_pek_noCogSpec.out"," C:\Users\Andrea Zammit\Desktop\EASMaster.csv",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12484.453,3260.527,0,253.565,120.971,0.036,-818.481,626.32,0.191,4268.431,1059.204,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,411.542,49.068,0,-28.262,10.188,0.006,NA,NA,NA,NA,NA,NA
