study name,process,subgroup,model type,n,species,intercept,slope
satsa,block,female,aeh,477,cardio,"--,p=  ----","--,p=  ----"
satsa,block,female,aeh,477,diabetes,"--,p=  ----","--,p=  ----"
satsa,block,female,aehplus,408,intercept," 14.07(0.38),p<.01"," -0.33(0.03),p<.01"
satsa,block,female,aehplus,408,age," -0.20(0.03),p<.01"," -0.01(0.00),p=.06"
satsa,block,female,aehplus,408,education,"  1.21(0.36),p=.13","  0.01(0.02),p=.66"
satsa,block,female,aehplus,408,height,"  0.08(0.04),p=.09"," -0.00(0.00),p=.61"
satsa,block,female,aehplus,408,smoking,"  0.12(0.56),p=.66","  0.00(0.04),p=.73"
satsa,block,female,aehplus,408,cardio," -0.62(0.80),p=.51","  0.02(0.07),p=.75"
satsa,block,female,aehplus,408,diabetes," -3.01(1.66),p=.23"," -0.07(0.17),p=.53"
satsa,block,male,0,347,intercept,"--,p=  ----","--,p=  ----"
satsa,block,male,0,347,age,"--,p=  ----","--,p=  ----"
satsa,block,male,0,347,education,"--,p=  ----","--,p=  ----"
satsa,block,male,0,347,height,"--,p=  ----","--,p=  ----"
satsa,block,male,0,347,smoking,"--,p=  ----","--,p=  ----"
satsa,block,male,0,347,cardio,"--,p=  ----","--,p=  ----"
satsa,block,male,0,347,diabetes,"--,p=  ----","--,p=  ----"
satsa,block,male,a,347,intercept,"  9.98(0.30),p<.01"," -0.23(0.02),p<.01"
satsa,block,male,a,347,age," -0.26(0.03),p<.01"," -0.01(0.00),p=.28"
satsa,block,male,a,347,education,"--,p=  ----","--,p=  ----"
satsa,block,male,a,347,height,"--,p=  ----","--,p=  ----"
satsa,block,male,a,347,smoking,"--,p=  ----","--,p=  ----"
satsa,block,male,a,347,cardio,"--,p=  ----","--,p=  ----"
satsa,block,male,a,347,diabetes,"--,p=  ----","--,p=  ----"
satsa,block,male,ae,341,intercept,"  9.27(0.31),p<.01"," -0.23(0.02),p<.01"
satsa,block,male,ae,341,age," -0.24(0.03),p<.01"," -0.01(0.00),p=.35"
satsa,block,male,ae,341,education,"  1.18(0.22),p=.03","  0.00(0.01),p=.85"
satsa,block,male,ae,341,height,"--,p=  ----","--,p=  ----"
satsa,block,male,ae,341,smoking,"--,p=  ----","--,p=  ----"
satsa,block,male,ae,341,cardio,"--,p=  ----","--,p=  ----"
satsa,block,male,ae,341,diabetes,"--,p=  ----","--,p=  ----"
satsa,block,male,aeh,338,intercept,"  9.18(0.32),p<.01"," -0.23(0.02),p<.01"
satsa,block,male,aeh,338,age," -0.22(0.03),p<.01"," -0.01(0.00),p=.27"
satsa,block,male,aeh,338,education,"  1.11(0.22),p=.18"," -0.00(0.01),p=.93"
satsa,block,male,aeh,338,height,"  0.07(0.04),p=.07","  0.00(0.00),p=.19"
satsa,block,male,aeh,338,smoking,"--,p=  ----","--,p=  ----"
satsa,block,male,aeh,338,cardio,"--,p=  ----","--,p=  ----"
satsa,block,male,aeh,338,diabetes,"--,p=  ----","--,p=  ----"
satsa,block,male,aehplus,298,intercept," 17.86(0.61),p<.01"," -0.46(0.05),p<.01"
satsa,block,male,aehplus,298,age," -0.32(0.04),p<.01"," -0.01(0.00),p=.13"
satsa,block,male,aehplus,298,education,"  1.18(0.38),p=.30"," -0.01(0.02),p=.61"
satsa,block,male,aehplus,298,height,"  0.15(0.06),p=.08","  0.00(0.00),p=.49"
satsa,block,male,aehplus,298,smoking,"  0.55(0.71),p=.43"," -0.01(0.05),p=.74"
satsa,block,male,aehplus,298,cardio," -0.31(0.94),p=.60","  0.01(0.08),p=.75"
satsa,block,male,aehplus,298,diabetes," -2.92(4.39),p=.39","  0.06(0.34),p=.74"
satsa,digit_b,female,0,512,intercept,"--,p=  ----","--,p=  ----"
satsa,digit_b,female,0,512,age,"--,p=  ----","--,p=  ----"
satsa,digit_b,female,0,512,education,"--,p=  ----","--,p=  ----"
satsa,digit_b,female,0,512,height,"--,p=  ----","--,p=  ----"
satsa,digit_b,female,0,512,smoking,"--,p=  ----","--,p=  ----"
satsa,digit_b,female,0,512,cardio,"--,p=  ----","--,p=  ----"
satsa,digit_b,female,0,512,diabetes,"--,p=  ----","--,p=  ----"
satsa,digit_b,female,a,512,intercept,"  2.86(0.05),p<.01"," -0.03(0.00),p<.01"
satsa,digit_b,female,a,512,age," -0.03(0.00),p<.01"," -0.00(0.00),p=.16"
satsa,digit_b,female,a,512,education,"--,p=  ----","--,p=  ----"
satsa,digit_b,female,a,512,height,"--,p=  ----","--,p=  ----"
satsa,digit_b,female,a,512,smoking,"--,p=  ----","--,p=  ----"
satsa,digit_b,female,a,512,cardio,"--,p=  ----","--,p=  ----"
satsa,digit_b,female,a,512,diabetes,"--,p=  ----","--,p=  ----"
satsa,digit_b,female,ae,490,intercept,"  2.76(0.05),p<.01"," -0.03(0.00),p<.01"
satsa,digit_b,female,ae,490,age," -0.03(0.00),p=.01"," -0.00(0.00),p=.09"
satsa,digit_b,female,ae,490,education,"  0.27(0.06),p=.05"," -0.00(0.00),p=.48"
satsa,digit_b,female,ae,490,height,"--,p=  ----","--,p=  ----"
satsa,digit_b,female,ae,490,smoking,"--,p=  ----","--,p=  ----"
satsa,digit_b,female,ae,490,cardio,"--,p=  ----","--,p=  ----"
satsa,digit_b,female,ae,490,diabetes,"--,p=  ----","--,p=  ----"
satsa,digit_b,female,aeh,478,intercept,"  2.76(0.05),p<.01"," -0.03(0.01),p<.01"
satsa,digit_b,female,aeh,478,age," -0.02(0.00),p=.01"," -0.00(0.00),p=.08"
satsa,digit_b,female,aeh,478,education,"  0.25(0.06),p=.15"," -0.00(0.00),p=.52"
satsa,digit_b,female,aeh,478,height,"  0.01(0.01),p=.21","  0.00(0.00),p=.38"
satsa,digit_b,female,aeh,478,smoking,"--,p=  ----","--,p=  ----"
satsa,digit_b,female,aeh,478,cardio,"--,p=  ----","--,p=  ----"
satsa,digit_b,female,aeh,478,diabetes,"--,p=  ----","--,p=  ----"
satsa,digit_b,female,aehplus,409,intercept,"  2.74(0.07),p<.01"," -0.03(0.01),p<.01"
satsa,digit_b,female,aehplus,409,age," -0.02(0.01),p=.08"," -0.00(0.00),p=.10"
satsa,digit_b,female,aehplus,409,education,"  0.28(0.07),p=.11"," -0.00(0.00),p=.60"
satsa,digit_b,female,aehplus,409,height,"  0.01(0.01),p=.17","  0.00(0.00),p=.43"
satsa,digit_b,female,aehplus,409,smoking,"  0.10(0.11),p=.18","  0.00(0.01),p=.57"
satsa,digit_b,female,aehplus,409,cardio," -0.06(0.14),p=.49","  0.01(0.01),p=.55"
satsa,digit_b,female,aehplus,409,diabetes,"  0.00(0.24),p=.51"," -0.01(0.02),p=.63"
satsa,digit_b,male,0,347,intercept,"--,p=  ----","--,p=  ----"
satsa,digit_b,male,0,347,age,"--,p=  ----","--,p=  ----"
satsa,digit_b,male,0,347,education,"--,p=  ----","--,p=  ----"
satsa,digit_b,male,0,347,height,"--,p=  ----","--,p=  ----"
satsa,digit_b,male,0,347,smoking,"--,p=  ----","--,p=  ----"
satsa,digit_b,male,0,347,cardio,"--,p=  ----","--,p=  ----"
satsa,digit_b,male,0,347,diabetes,"--,p=  ----","--,p=  ----"
satsa,digit_b,male,a,347,intercept,"  3.31(0.08),p<.01"," -0.05(0.01),p<.01"
satsa,digit_b,male,a,347,age," -0.04(0.01),p<.01"," -0.00(0.00),p=.20"
satsa,digit_b,male,a,347,education,"--,p=  ----","--,p=  ----"
satsa,digit_b,male,a,347,height,"--,p=  ----","--,p=  ----"
satsa,digit_b,male,a,347,smoking,"--,p=  ----","--,p=  ----"
satsa,digit_b,male,a,347,cardio,"--,p=  ----","--,p=  ----"
satsa,digit_b,male,a,347,diabetes,"--,p=  ----","--,p=  ----"
satsa,digit_b,male,ae,341,intercept,"  3.18(0.08),p<.01"," -0.05(0.01),p<.01"
satsa,digit_b,male,ae,341,age," -0.04(0.01),p<.01"," -0.00(0.00),p=.25"
satsa,digit_b,male,ae,341,education,"  0.22(0.06),p=.03"," -0.00(0.00),p=.52"
satsa,digit_b,male,ae,341,height,"--,p=  ----","--,p=  ----"
satsa,digit_b,male,ae,341,smoking,"--,p=  ----","--,p=  ----"
satsa,digit_b,male,ae,341,cardio,"--,p=  ----","--,p=  ----"
satsa,digit_b,male,ae,341,diabetes,"--,p=  ----","--,p=  ----"
satsa,digit_b,male,aeh,338,intercept,"  3.14(0.08),p<.01"," -0.05(0.01),p<.01"
satsa,digit_b,male,aeh,338,age," -0.03(0.01),p=.01"," -0.00(0.00),p=.18"
satsa,digit_b,male,aeh,338,education,"  0.17(0.06),p=.18"," -0.00(0.00),p=.50"
satsa,digit_b,male,aeh,338,height,"  0.04(0.01),p<.01","  0.00(0.00),p=.61"
satsa,digit_b,male,aeh,338,smoking,"--,p=  ----","--,p=  ----"
satsa,digit_b,male,aeh,338,cardio,"--,p=  ----","--,p=  ----"
satsa,digit_b,male,aeh,338,diabetes,"--,p=  ----","--,p=  ----"
satsa,digit_b,male,aehplus,299,intercept,"  3.20(0.12),p<.01"," -0.05(0.01),p<.01"
satsa,digit_b,male,aehplus,299,age," -0.03(0.01),p=.02"," -0.00(0.00),p=.21"
satsa,digit_b,male,aehplus,299,education,"  0.18(0.06),p=.18"," -0.00(0.00),p=.49"
satsa,digit_b,male,aehplus,299,height,"  0.04(0.01),p<.01","  0.00(0.00),p=.84"
satsa,digit_b,male,aehplus,299,smoking," -0.04(0.12),p=.53","  0.01(0.01),p=.68"
satsa,digit_b,male,aehplus,299,cardio," -0.25(0.17),p=.16"," -0.00(0.01),p=.61"
satsa,digit_b,male,aehplus,299,diabetes," -0.34(0.54),p=.42","  0.02(0.07),p=.72"
satsa,digit_f,female,0,512,intercept,"--,p=  ----","--,p=  ----"
satsa,digit_f,female,0,512,age,"--,p=  ----","--,p=  ----"
satsa,digit_f,female,0,512,education,"--,p=  ----","--,p=  ----"
satsa,digit_f,female,0,512,height,"--,p=  ----","--,p=  ----"
satsa,digit_f,female,0,512,smoking,"--,p=  ----","--,p=  ----"
satsa,digit_f,female,0,512,cardio,"--,p=  ----","--,p=  ----"
satsa,digit_f,female,0,512,diabetes,"--,p=  ----","--,p=  ----"
satsa,digit_f,female,a,512,intercept,"  3.70(0.05),p<.01"," -0.03(0.00),p<.01"
satsa,digit_f,female,a,512,age," -0.03(0.00),p<.01"," -0.00(0.00),p=.16"
satsa,digit_f,female,a,512,education,"--,p=  ----","--,p=  ----"
satsa,digit_f,female,a,512,height,"--,p=  ----","--,p=  ----"
satsa,digit_f,female,a,512,smoking,"--,p=  ----","--,p=  ----"
satsa,digit_f,female,a,512,cardio,"--,p=  ----","--,p=  ----"
satsa,digit_f,female,a,512,diabetes,"--,p=  ----","--,p=  ----"
satsa,digit_f,female,ae,490,intercept,"  3.64(0.05),p<.01"," -0.03(0.00),p<.01"
satsa,digit_f,female,ae,490,age," -0.03(0.00),p<.01"," -0.00(0.00),p=.10"
satsa,digit_f,female,ae,490,education,"  0.16(0.05),p=.05","  0.00(0.00),p=.70"
satsa,digit_f,female,ae,490,height,"--,p=  ----","--,p=  ----"
satsa,digit_f,female,ae,490,smoking,"--,p=  ----","--,p=  ----"
satsa,digit_f,female,ae,490,cardio,"--,p=  ----","--,p=  ----"
satsa,digit_f,female,ae,490,diabetes,"--,p=  ----","--,p=  ----"
satsa,digit_f,female,aeh,478,intercept,"  3.63(0.05),p<.01"," -0.03(0.00),p<.01"
satsa,digit_f,female,aeh,478,age," -0.03(0.00),p<.01"," -0.00(0.00),p=.16"
satsa,digit_f,female,aeh,478,education,"  0.15(0.05),p=.15","  0.00(0.00),p=.88"
satsa,digit_f,female,aeh,478,height,"  0.01(0.01),p=.48","  0.00(0.00),p=.29"
satsa,digit_f,female,aeh,478,smoking,"--,p=  ----","--,p=  ----"
satsa,digit_f,female,aeh,478,cardio,"--,p=  ----","--,p=  ----"
satsa,digit_f,female,aeh,478,diabetes,"--,p=  ----","--,p=  ----"
satsa,digit_f,female,aehplus,409,intercept,"  3.68(0.06),p<.01"," -0.03(0.00),p<.01"
satsa,digit_f,female,aehplus,409,age," -0.02(0.01),p=.06"," -0.00(0.00),p=.15"
satsa,digit_f,female,aehplus,409,education,"  0.18(0.06),p=.10","  0.00(0.00),p=.95"
satsa,digit_f,female,aehplus,409,height,"  0.01(0.01),p=.39","  0.00(0.00),p=.32"
satsa,digit_f,female,aehplus,409,smoking," -0.01(0.09),p=.51","  0.00(0.01),p=.60"
satsa,digit_f,female,aehplus,409,cardio," -0.20(0.14),p=.13","  0.01(0.01),p=.47"
satsa,digit_f,female,aehplus,409,diabetes," -0.17(0.27),p=.49","  0.01(0.05),p=.72"
satsa,digit_f,male,0,347,intercept,"--,p=  ----","--,p=  ----"
satsa,digit_f,male,0,347,age,"--,p=  ----","--,p=  ----"
satsa,digit_f,male,0,347,education,"--,p=  ----","--,p=  ----"
satsa,digit_f,male,0,347,height,"--,p=  ----","--,p=  ----"
satsa,digit_f,male,0,347,smoking,"--,p=  ----","--,p=  ----"
satsa,digit_f,male,0,347,cardio,"--,p=  ----","--,p=  ----"
satsa,digit_f,male,0,347,diabetes,"--,p=  ----","--,p=  ----"
satsa,digit_f,male,a,347,intercept,"  4.01(0.08),p<.01"," -0.03(0.01),p<.01"
satsa,digit_f,male,a,347,age," -0.04(0.01),p<.01","  0.00(0.00),p=.46"
satsa,digit_f,male,a,347,education,"--,p=  ----","--,p=  ----"
satsa,digit_f,male,a,347,height,"--,p=  ----","--,p=  ----"
satsa,digit_f,male,a,347,smoking,"--,p=  ----","--,p=  ----"
satsa,digit_f,male,a,347,cardio,"--,p=  ----","--,p=  ----"
satsa,digit_f,male,a,347,diabetes,"--,p=  ----","--,p=  ----"
satsa,digit_f,male,ae,341,intercept,"  3.90(0.08),p<.01"," -0.03(0.01),p=.02"
satsa,digit_f,male,ae,341,age," -0.04(0.01),p<.01","  0.00(0.00),p=.53"
satsa,digit_f,male,ae,341,education,"  0.19(0.05),p=.03"," -0.00(0.00),p=.73"
satsa,digit_f,male,ae,341,height,"--,p=  ----","--,p=  ----"
satsa,digit_f,male,ae,341,smoking,"--,p=  ----","--,p=  ----"
satsa,digit_f,male,ae,341,cardio,"--,p=  ----","--,p=  ----"
satsa,digit_f,male,ae,341,diabetes,"--,p=  ----","--,p=  ----"
satsa,digit_f,male,aeh,338,intercept,"  3.85(0.08),p<.01"," -0.03(0.01),p=.02"
satsa,digit_f,male,aeh,338,age," -0.03(0.01),p=.02"," -0.00(0.00),p=.40"
satsa,digit_f,male,aeh,338,education,"  0.15(0.05),p=.19"," -0.00(0.00),p=.72"
satsa,digit_f,male,aeh,338,height,"  0.04(0.01),p<.01"," -0.00(0.00),p=.34"
satsa,digit_f,male,aeh,338,smoking,"--,p=  ----","--,p=  ----"
satsa,digit_f,male,aeh,338,cardio,"--,p=  ----","--,p=  ----"
satsa,digit_f,male,aeh,338,diabetes,"--,p=  ----","--,p=  ----"
satsa,digit_f,male,aehplus,299,intercept,"  3.95(0.10),p<.01"," -0.04(0.01),p=.03"
satsa,digit_f,male,aehplus,299,age," -0.03(0.01),p=.10"," -0.00(0.00),p=.32"
satsa,digit_f,male,aehplus,299,education,"  0.14(0.06),p=.19"," -0.00(0.00),p=.72"
satsa,digit_f,male,aehplus,299,height,"  0.04(0.01),p<.01"," -0.00(0.00),p=.58"
satsa,digit_f,male,aehplus,299,smoking," -0.06(0.11),p=.57","  0.00(0.01),p=.75"
satsa,digit_f,male,aehplus,299,cardio," -0.17(0.17),p=.40"," -0.00(0.01),p=.53"
satsa,digit_f,male,aehplus,299,diabetes," -0.59(0.39),p=.12","  0.02(0.07),p=.73"
satsa,fev,female,0,512,intercept,"--,p=  ----","--,p=  ----"
satsa,fev,female,0,512,age,"--,p=  ----","--,p=  ----"
satsa,fev,female,0,512,education,"--,p=  ----","--,p=  ----"
satsa,fev,female,0,512,height,"--,p=  ----","--,p=  ----"
satsa,fev,female,0,512,smoking,"--,p=  ----","--,p=  ----"
satsa,fev,female,0,512,cardio,"--,p=  ----","--,p=  ----"
satsa,fev,female,0,512,diabetes,"--,p=  ----","--,p=  ----"
satsa,fev,female,a,512,intercept," 11.29(0.16),p<.01"," -0.15(0.01),p<.01"
satsa,fev,female,a,512,age," -0.09(0.01),p<.01"," -0.01(0.00),p=.17"
satsa,fev,female,a,512,education,"--,p=  ----","--,p=  ----"
satsa,fev,female,a,512,height,"--,p=  ----","--,p=  ----"
satsa,fev,female,a,512,smoking,"--,p=  ----","--,p=  ----"
satsa,fev,female,a,512,cardio,"--,p=  ----","--,p=  ----"
satsa,fev,female,a,512,diabetes,"--,p=  ----","--,p=  ----"
satsa,fev,female,ae,490,intercept," 11.05(0.15),p<.01"," -0.15(0.01),p<.01"
satsa,fev,female,ae,490,age," -0.07(0.01),p<.01"," -0.01(0.00),p=.09"
satsa,fev,female,ae,490,education,"  0.93(0.21),p=.05","  0.00(0.01),p=.75"
satsa,fev,female,ae,490,height,"--,p=  ----","--,p=  ----"
satsa,fev,female,ae,490,smoking,"--,p=  ----","--,p=  ----"
satsa,fev,female,ae,490,cardio,"--,p=  ----","--,p=  ----"
satsa,fev,female,ae,490,diabetes,"--,p=  ----","--,p=  ----"
satsa,fev,female,aeh,478,intercept," 11.08(0.15),p<.01"," -0.15(0.01),p<.01"
satsa,fev,female,aeh,478,age," -0.07(0.01),p<.01"," -0.01(0.00),p=.08"
satsa,fev,female,aeh,478,education,"  0.78(0.22),p=.15","  0.00(0.01),p=.82"
satsa,fev,female,aeh,478,height,"  0.01(0.02),p=.26","  0.00(0.00),p=.51"
satsa,fev,female,aeh,478,smoking,"--,p=  ----","--,p=  ----"
satsa,fev,female,aeh,478,cardio,"--,p=  ----","--,p=  ----"
satsa,fev,female,aeh,478,diabetes,"--,p=  ----","--,p=  ----"
satsa,fev,female,aehplus,409,intercept,"  9.45(0.18),p<.01"," -0.09(0.01),p<.01"
satsa,fev,female,aehplus,409,age," -0.04(0.01),p=.03"," -0.00(0.00),p=.10"
satsa,fev,female,aehplus,409,education,"  0.56(0.16),p=.10","  0.00(0.01),p=.74"
satsa,fev,female,aehplus,409,height,"  0.02(0.02),p=.20","  0.00(0.00),p=.50"
satsa,fev,female,aehplus,409,smoking,"  0.17(0.24),p=.27","  0.00(0.02),p=.56"
satsa,fev,female,aehplus,409,cardio," -0.16(0.35),p=.22","  0.01(0.03),p=.61"
satsa,fev,female,aehplus,409,diabetes," -0.40(0.57),p=.39","  0.00(0.09),p=.65"
satsa,fev,male,0,347,intercept,"--,p=  ----","--,p=  ----"
satsa,fev,male,0,347,age,"--,p=  ----","--,p=  ----"
satsa,fev,male,0,347,education,"--,p=  ----","--,p=  ----"
satsa,fev,male,0,347,height,"--,p=  ----","--,p=  ----"
satsa,fev,male,0,347,smoking,"--,p=  ----","--,p=  ----"
satsa,fev,male,0,347,cardio,"--,p=  ----","--,p=  ----"
satsa,fev,male,0,347,diabetes,"--,p=  ----","--,p=  ----"
satsa,fev,male,a,347,intercept," 10.76(0.22),p<.01"," -0.11(0.02),p<.01"
satsa,fev,male,a,347,age," -0.12(0.02),p<.01"," -0.01(0.00),p=.21"
satsa,fev,male,a,347,education,"--,p=  ----","--,p=  ----"
satsa,fev,male,a,347,height,"--,p=  ----","--,p=  ----"
satsa,fev,male,a,347,smoking,"--,p=  ----","--,p=  ----"
satsa,fev,male,a,347,cardio,"--,p=  ----","--,p=  ----"
satsa,fev,male,a,347,diabetes,"--,p=  ----","--,p=  ----"
satsa,fev,male,ae,341,intercept," 10.45(0.23),p<.01"," -0.11(0.02),p<.01"
satsa,fev,male,ae,341,age," -0.12(0.02),p<.01"," -0.01(0.00),p=.27"
satsa,fev,male,ae,341,education,"  1.11(0.18),p=.03","  0.01(0.01),p=.57"
satsa,fev,male,ae,341,height,"--,p=  ----","--,p=  ----"
satsa,fev,male,ae,341,smoking,"--,p=  ----","--,p=  ----"
satsa,fev,male,ae,341,cardio,"--,p=  ----","--,p=  ----"
satsa,fev,male,ae,341,diabetes,"--,p=  ----","--,p=  ----"
satsa,fev,male,aeh,338,intercept," 10.43(0.23),p<.01"," -0.11(0.02),p<.01"
satsa,fev,male,aeh,338,age," -0.11(0.02),p<.01"," -0.00(0.00),p=.20"
satsa,fev,male,aeh,338,education,"  0.99(0.18),p=.18","  0.00(0.01),p=.64"
satsa,fev,male,aeh,338,height,"  0.07(0.03),p=.01","  0.00(0.00),p=.34"
satsa,fev,male,aeh,338,smoking,"--,p=  ----","--,p=  ----"
satsa,fev,male,aeh,338,cardio,"--,p=  ----","--,p=  ----"
satsa,fev,male,aeh,338,diabetes,"--,p=  ----","--,p=  ----"
satsa,fev,male,aehplus,299,intercept,"  9.26(0.29),p<.01"," -0.09(0.02),p<.01"
satsa,fev,male,aehplus,299,age," -0.08(0.02),p<.01"," -0.00(0.00),p=.23"
satsa,fev,male,aehplus,299,education,"  0.67(0.16),p=.18"," -0.00(0.01),p=.72"
satsa,fev,male,aehplus,299,height,"  0.05(0.02),p=.01","  0.00(0.00),p=.58"
satsa,fev,male,aehplus,299,smoking," -0.04(0.30),p=.45","  0.00(0.02),p=.72"
satsa,fev,male,aehplus,299,cardio," -0.25(0.44),p=.33","  0.00(0.03),p=.61"
satsa,fev,male,aehplus,299,diabetes," -0.59(1.42),p=.42","  0.02(0.21),p=.74"
satsa,fig_id,female,a,508,intercept," 19.70(0.29),p<.01"," -0.41(0.03),p<.01"
satsa,fig_id,female,a,508,age," -0.32(0.03),p<.01"," -0.01(0.00),p=.09"
satsa,fig_id,female,a,508,education,"--,p=  ----","--,p=  ----"
satsa,fig_id,female,a,508,height,"--,p=  ----","--,p=  ----"
satsa,fig_id,female,a,508,smoking,"--,p=  ----","--,p=  ----"
satsa,fig_id,female,a,508,cardio,"--,p=  ----","--,p=  ----"
satsa,fig_id,female,a,508,diabetes,"--,p=  ----","--,p=  ----"
satsa,fig_id,female,ae,486,intercept," 19.47(0.32),p<.01"," -0.43(0.03),p<.01"
satsa,fig_id,female,ae,486,age," -0.31(0.03),p<.01"," -0.01(0.00),p=.05"
satsa,fig_id,female,ae,486,education,"  0.53(0.37),p=.14","  0.04(0.03),p=.37"
satsa,fig_id,female,ae,486,height,"--,p=  ----","--,p=  ----"
satsa,fig_id,female,ae,486,smoking,"--,p=  ----","--,p=  ----"
satsa,fig_id,female,ae,486,cardio,"--,p=  ----","--,p=  ----"
satsa,fig_id,female,ae,486,diabetes,"--,p=  ----","--,p=  ----"
satsa,fig_id,female,aeh,477,intercept," 19.46(0.32),p<.01"," -0.43(0.03),p<.01"
satsa,fig_id,female,aeh,477,age," -0.30(0.03),p<.01"," -0.01(0.00),p=.04"
satsa,fig_id,female,aeh,477,education,"  0.48(0.38),p=.24","  0.04(0.03),p=.41"
satsa,fig_id,female,aeh,477,height,"  0.05(0.04),p=.26","  0.00(0.00),p=.63"
satsa,fig_id,female,aeh,477,smoking,"--,p=  ----","--,p=  ----"
satsa,fig_id,female,aeh,477,cardio,"--,p=  ----","--,p=  ----"
satsa,fig_id,female,aeh,477,diabetes,"--,p=  ----","--,p=  ----"
satsa,fig_id,male,a,347,intercept," 23.69(0.50),p<.01"," -0.53(0.06),p<.01"
satsa,fig_id,male,a,347,age," -0.38(0.05),p<.01"," -0.02(0.01),p=.12"
satsa,fig_id,male,a,347,education,"--,p=  ----","--,p=  ----"
satsa,fig_id,male,a,347,height,"--,p=  ----","--,p=  ----"
satsa,fig_id,male,a,347,smoking,"--,p=  ----","--,p=  ----"
satsa,fig_id,male,a,347,cardio,"--,p=  ----","--,p=  ----"
satsa,fig_id,male,a,347,diabetes,"--,p=  ----","--,p=  ----"
satsa,fig_id,male,ae,341,intercept," 23.04(0.58),p<.01"," -0.54(0.07),p<.01"
satsa,fig_id,male,ae,341,age," -0.36(0.05),p<.01"," -0.02(0.00),p=.15"
satsa,fig_id,male,ae,341,education,"  1.10(0.39),p=.26","  0.02(0.03),p=.55"
satsa,fig_id,male,ae,341,height,"--,p=  ----","--,p=  ----"
satsa,fig_id,male,ae,341,smoking,"--,p=  ----","--,p=  ----"
satsa,fig_id,male,ae,341,cardio,"--,p=  ----","--,p=  ----"
satsa,fig_id,male,ae,341,diabetes,"--,p=  ----","--,p=  ----"
satsa,fig_id,male,aeh,338,intercept," 22.85(0.59),p<.01"," -0.54(0.07),p<.01"
satsa,fig_id,male,aeh,338,age," -0.33(0.05),p<.01"," -0.02(0.01),p=.12"
satsa,fig_id,male,aeh,338,education,"  0.91(0.42),p=.28","  0.02(0.04),p=.60"
satsa,fig_id,male,aeh,338,height,"  0.15(0.07),p=.03","  0.00(0.01),p=.32"
satsa,fig_id,male,aeh,338,smoking,"--,p=  ----","--,p=  ----"
satsa,fig_id,male,aeh,338,cardio,"--,p=  ----","--,p=  ----"
satsa,fig_id,male,aeh,338,diabetes,"--,p=  ----","--,p=  ----"
satsa,fig_mem,female,0,512,intercept,"--,p=  ----","--,p=  ----"
satsa,fig_mem,female,0,512,age,"--,p=  ----","--,p=  ----"
satsa,fig_mem,female,0,512,education,"--,p=  ----","--,p=  ----"
satsa,fig_mem,female,0,512,height,"--,p=  ----","--,p=  ----"
satsa,fig_mem,female,0,512,smoking,"--,p=  ----","--,p=  ----"
satsa,fig_mem,female,0,512,cardio,"--,p=  ----","--,p=  ----"
satsa,fig_mem,female,0,512,diabetes,"--,p=  ----","--,p=  ----"
satsa,fig_mem,female,a,512,intercept," 11.29(0.13),p<.01"," -0.11(0.01),p<.01"
satsa,fig_mem,female,a,512,age," -0.09(0.01),p<.01"," -0.01(0.00),p=.17"
satsa,fig_mem,female,a,512,education,"--,p=  ----","--,p=  ----"
satsa,fig_mem,female,a,512,height,"--,p=  ----","--,p=  ----"
satsa,fig_mem,female,a,512,smoking,"--,p=  ----","--,p=  ----"
satsa,fig_mem,female,a,512,cardio,"--,p=  ----","--,p=  ----"
satsa,fig_mem,female,a,512,diabetes,"--,p=  ----","--,p=  ----"
satsa,fig_mem,female,ae,490,intercept," 11.05(0.14),p<.01"," -0.11(0.01),p<.01"
satsa,fig_mem,female,ae,490,age," -0.07(0.01),p<.01"," -0.01(0.00),p=.08"
satsa,fig_mem,female,ae,490,education,"  0.64(0.16),p=.05"," -0.00(0.01),p=.75"
satsa,fig_mem,female,ae,490,height,"--,p=  ----","--,p=  ----"
satsa,fig_mem,female,ae,490,smoking,"--,p=  ----","--,p=  ----"
satsa,fig_mem,female,ae,490,cardio,"--,p=  ----","--,p=  ----"
satsa,fig_mem,female,ae,490,diabetes,"--,p=  ----","--,p=  ----"
satsa,fig_mem,female,aeh,478,intercept," 11.08(0.14),p<.01"," -0.11(0.01),p<.01"
satsa,fig_mem,female,aeh,478,age," -0.07(0.01),p<.01"," -0.01(0.00),p=.07"
satsa,fig_mem,female,aeh,478,education,"  0.67(0.16),p=.15"," -0.01(0.01),p=.73"
